Seed_ID,timestamp,Soil humidity 1,Irrigation field 1,Soil humidity 2,Irrigation field 2,Soil humidity 3,Irrigation field 3,Soil humidity 4,Irrigation field 4,Air temperature (C),Air humidity (%),Pressure (KPa),Wind speed (Km/h),Wind gust (Km/h),Wind direction (Deg),Soil_nutrient_levels,Place,Region,Average_Rainfall,Soil_Moisture,Seedling_growth_rate,Seed_viability,Seed_germination_rate,Soil_texture
4552,03-10-2019 19.05,60.64,0,43.7,0,25.19,0,31.15,1,24.92,53.13,101.25,9.42,61.44,263.5,97571,VISAKHAPATNAM,ANDHRA PRADESH,42088,42390,469,4572,3504,24
4553,03-10-2019 19.10,60.63,0,43.66,0,25.17,0,31.17,1,24.98,52.91,101.25,9.45,61.66,263.74,97572,CHENNAI,TAMIL NADU,42089,42391,469,4573,3505,24
4554,03-10-2019 19.15,60.63,0,43.61,0,25.16,0,31.19,1,25.03,52.68,101.25,9.48,61.88,263.98,97573,hyderabad,TELANGANA,42090,42392,931,4574,3506,24
4555,03-10-2019 19.20,60.62,0,43.57,0,25.14,0,31.21,1,25.09,52.45,101.25,9.51,62.09,264.21,97574,VELLORE,TAMIL NADU,42091,42393,931,4575,3507,24
4556,03-10-2019 19.25,60.61,0,43.53,0,25.12,0,31.23,1,25.14,52.23,101.25,9.54,62.31,264.45,97575,HYDERABAD,TELANGANA,42092,42394,931,4576,3508,24
4557,03-10-2019 19.30,60.61,0,43.49,0,25.1,0,31.25,1,25.2,52,101.25,9.57,62.53,264.69,97576,Pune,MAHARASHTRA,42093,42395,931,4577,3509,24
4558,03-10-2019 19.35,60.6,0,43.44,0,25.09,0,31.26,1,25.25,51.77,101.26,9.6,62.75,264.92,97577,Pune,MAHARASHTRA,42094,42396,931,4578,3510,24
4559,03-10-2019 19.40,60.59,0,43.4,0,25.07,0,31.28,1,25.31,51.55,101.26,9.63,62.97,265.16,97578,HYDERABAD,TELANGANA,42095,42397,931,4579,3511,24
4560,03-10-2019 19.45,60.59,0,43.36,0,25.05,0,31.3,1,25.36,51.32,101.26,9.66,63.19,265.39,97579,Mumbai,MAHARASHTRA,42096,42398,931,4580,3512,24
4561,03-10-2019 19.50,60.58,0,43.32,0,25.03,0,31.32,1,25.42,51.09,101.26,9.69,63.41,265.63,97580,MUMBAI,MAHARASHTRA,42097,42399,494,4581,3513,24
4562,03-10-2019 19.55,60.57,0,43.27,0,25.02,0,31.34,1,25.47,50.87,101.26,9.72,63.62,265.87,97581,VISAKHAPATNAM,ANDHRA PRADESH,42098,42400,494,4582,3514,24
4563,03-10-2019 20.00,60.57,0,43.23,0,25,0,31.36,1,25.53,50.64,101.26,9.75,63.84,266.1,97582,East Vipparru,ANDHRA PRADESH,42099,42401,494,4583,3515,24
4564,03-10-2019 20.05,60.56,0,43.19,0,24.98,0,31.38,1,25.58,50.41,101.26,9.78,64.06,266.34,97583,Pune,MAHARASHTRA,42100,42402,494,4584,3516,24
4565,03-10-2019 20.10,60.55,0,43.15,0,24.97,0,31.4,1,25.64,50.19,101.26,9.81,64.28,266.57,97584,BENGALURU,KARNATAKA,42101,42403,494,4585,3517,24
4566,03-10-2019 20.15,60.55,0,43.1,0,24.95,0,31.42,1,25.69,49.96,101.26,9.84,64.5,266.81,97585,BARASAT,WEST BENGAL,42102,42404,494,4586,3518,24
4567,03-10-2019 20.20,60.54,0,43.06,0,24.93,0,31.43,1,25.75,49.73,101.26,9.87,64.72,267.05,97586,KALYAN,MAHARASHTRA,42103,42405,931,4587,3519,24
4568,03-10-2019 20.25,60.53,0,43.02,0,24.91,0,31.45,1,25.8,49.51,101.26,9.9,64.94,267.28,97587,MUMBAI,MAHARASHTRA,42104,42406,931,4588,3520,24
4569,03-10-2019 20.30,60.53,0,42.98,0,24.9,0,31.47,1,25.86,49.28,101.26,9.93,65.15,267.52,97588,MUMBAI,MAHARASHTRA,42105,42407,931,4589,3521,24
4570,03-10-2019 20.35,60.52,0,42.94,0,24.88,0,31.49,1,25.91,49.05,101.26,9.96,65.37,267.76,97589,KOLKATA,WEST BENGAL,42106,42408,931,4590,3522,24
4571,03-10-2019 20.40,60.51,0,42.89,0,24.86,0,31.51,1,25.97,48.83,101.26,9.99,65.59,267.99,97590,BARHANI BAZAR,UTTAR PRADESH,42107,42409,390,4591,3523,24
4572,03-10-2019 20.45,60.51,0,42.85,0,24.84,0,31.53,1,26.02,48.6,101.26,10.02,65.81,268.23,97591,KOLKATA,WEST BENGAL,42108,42410,931,4592,3524,24
4573,03-10-2019 20.50,60.5,0,42.81,0,24.83,0,31.55,1,26.08,48.37,101.26,10.05,66.03,268.46,97592,BANGALORE,KARNATAKA,42109,42411,931,4593,3525,24
4574,03-10-2019 20.55,60.5,0,42.77,0,24.81,0,31.57,1,26.13,48.15,101.26,10.08,66.25,268.7,97593,CHEVVOOR,KERALA,42110,42412,931,4594,3526,24
4575,03-10-2019 21.00,60.49,0,42.72,0,24.79,0,31.58,1,26.19,47.92,101.26,10.11,66.47,268.94,97594,CHEVVOOR,KERALA,42111,42413,931,4595,3527,24
4576,03-10-2019 21.05,60.48,0,42.68,0,24.78,0,31.6,1,26.24,47.69,101.26,10.14,66.68,269.17,97595,CHENNAI,TAMIL NADU,42112,42414,931,4596,3528,24
4577,03-10-2019 21.10,60.48,0,42.64,0,24.76,0,31.62,1,26.3,47.47,101.26,10.17,66.9,269.41,97596,CHENNAI,TAMIL NADU,42113,42415,931,4597,3529,24
4578,03-10-2019 21.15,60.47,0,42.6,0,24.74,0,31.64,1,26.35,47.24,101.26,10.2,67.12,269.65,97597,KOLKATA,WEST BENGAL,42114,42416,931,4598,3530,24
4579,03-10-2019 21.20,60.46,0,42.55,0,24.72,0,31.66,1,26.41,47.01,101.26,10.23,67.34,269.88,97598,HYDERABAD,TELANGANA,42115,42417,1719,4599,3531,24
4580,03-10-2019 21.25,60.46,0,42.51,0,24.71,0,31.68,1,26.46,46.79,101.27,10.27,67.56,270.12,97599,MUMBAI,MAHARASHTRA,42116,42418,1719,4600,3532,24
4581,03-10-2019 21.30,60.45,0,42.47,0,24.69,0,31.7,1,26.52,46.56,101.27,10.3,67.78,270.35,97600,MUMBAI,MAHARASHTRA,42117,42419,744,4601,3533,24
4582,03-10-2019 21.35,60.44,0,42.43,0,24.67,0,31.72,1,26.57,46.33,101.27,10.33,68,270.59,97601,ERNAKULAM,KERALA,42118,42420,670,4602,3534,24
4583,03-10-2019 21.40,60.44,0,42.38,0,24.66,0,31.74,1,26.63,46.11,101.27,10.36,68.22,270.83,97602,UDGIR,MAHARASHTRA,42119,42421,670,4603,3535,24
4584,03-10-2019 21.45,60.43,0,42.34,0,24.64,0,31.75,1,26.68,45.88,101.27,10.39,68.43,271.06,97603,PUNE,MAHARASHTRA,42120,42422,670,4604,3536,24
4585,03-10-2019 21.50,60.42,0,42.3,0,24.62,0,31.77,1,26.74,45.65,101.27,10.42,68.65,271.3,97604,BENGALURU,KARNATAKA,42121,42423,670,4605,3537,24
4586,03-10-2019 21.55,60.42,0,42.26,0,24.6,0,31.79,1,26.79,45.43,101.27,10.45,68.87,271.54,97605,NEW DELHI,DELHI,42122,42424,820,4606,3538,24
4587,03-10-2019 22.00,60.41,0,42.22,0,24.59,0,31.81,1,26.85,45.2,101.27,10.48,69.09,271.77,97606,RAJAHMUNDRY,ANDHRA PRADESH,42123,42425,820,4607,3539,24
4588,03-10-2019 22.05,60.4,0,42.17,0,24.57,0,31.83,1,26.9,44.97,101.27,10.51,69.31,272.01,97607,Bhadrak,ODISHA,42124,42426,820,4608,3540,24
4589,03-10-2019 22.10,60.4,0,42.13,0,24.55,0,31.85,1,26.96,44.75,101.27,10.54,69.53,272.24,97608,Hyderabad,TELANGANA,42125,42427,820,4609,3541,24
4590,03-10-2019 22.15,60.39,0,42.09,0,24.53,0,31.87,1,27.01,44.52,101.27,10.57,69.75,272.48,97609,ETAWAH,UTTAR PRADESH,42126,42428,820,4610,3542,24
4591,03-10-2019 22.20,60.38,0,42.05,0,24.52,0,31.89,1,27.07,44.29,101.27,10.6,69.96,272.72,97610,NAWADA,BIHAR,42127,42429,469,4611,3543,24
4592,03-10-2019 22.25,60.38,0,42,0,24.5,0,31.91,1,27.12,44.07,101.27,10.63,70.18,272.95,97611,MYSURU,KARNATAKA,42128,42430,469,4612,3544,24
4593,03-10-2019 22.30,60.37,0,41.96,0,24.48,0,31.92,1,27.18,43.84,101.27,10.66,70.4,273.19,97612,MYSURU,KARNATAKA,42129,42431,469,4613,3545,24
4594,03-10-2019 22.35,60.36,0,41.92,0,24.47,0,31.94,1,27.23,43.61,101.27,10.69,70.62,273.43,97613,HYDERABAD,TELANGANA,42130,42432,469,4614,3546,24
4595,03-10-2019 22.40,60.36,0,41.88,0,24.45,0,31.96,1,27.29,43.39,101.27,10.72,70.84,273.66,97614,BENGALURU,KARNATAKA,42131,42433,469,4615,3547,24
4596,03-10-2019 22.45,60.35,0,41.83,0,24.43,0,31.98,1,27.34,43.16,101.27,10.75,71.06,273.9,97615,MUMBAI,MAHARASHTRA,42132,42434,623,4616,3548,24
4597,03-10-2019 22.50,60.35,0,41.79,0,24.41,0,32,1,27.4,42.93,101.27,10.78,71.28,274.13,97616,RAYMOND CHHINDWARA,MADHYA PRADESH,42133,42435,623,4617,3549,24
4598,03-10-2019 22.55,60.34,0,41.75,0,24.4,0,32.02,1,27.45,42.71,101.27,10.81,71.49,274.37,97617,CHENNAI,TAMIL NADU,42134,42436,623,4618,3550,24
4599,03-10-2019 23.00,60.33,0,41.71,0,24.38,0,32.04,1,27.51,42.48,101.27,10.84,71.71,274.61,97618,NASHIK,MAHARASHTRA,42135,42437,623,4619,3551,24
4600,03-10-2019 23.05,60.33,0,41.66,0,24.36,0,32.06,1,27.56,42.25,101.27,10.87,71.93,274.84,97619,BEHRAMPUR,PUNJAB,42136,42438,623,4620,3552,24
4601,03-10-2019 23.10,60.32,0,41.62,0,24.34,0,32.08,1,27.62,42.03,101.27,10.9,72.15,275.08,97620,RAJAHMUNDRY,ANDHRA PRADESH,42137,42439,494,4621,3553,24
4602,03-10-2019 23.15,60.31,0,41.58,0,24.33,0,32.09,1,27.67,41.8,101.28,10.93,72.37,275.31,97621,MUMBAI,MAHARASHTRA,42138,42440,494,4622,3554,24
4603,03-10-2019 23.20,60.31,0,41.54,0,24.31,0,32.11,1,27.73,41.57,101.28,10.96,72.59,275.55,97622,HYDERABAD,TELANGANA,42139,42441,494,4623,3555,24
4604,03-10-2019 23.25,60.3,0,41.5,0,24.29,0,32.13,1,27.78,41.35,101.28,10.99,72.81,275.79,97623,VASAI VIRAR,MAHARASHTRA,42140,42442,494,4624,3556,24
4605,03-10-2019 23.30,60.29,0,41.45,0,24.28,0,32.15,1,27.84,41.12,101.28,11.02,73.02,276.02,97624,TANAKPUR,UTTARAKHAND,42141,42443,494,4625,3557,24
4606,03-10-2019 23.35,60.29,0,41.41,0,24.26,0,32.17,1,27.89,40.89,101.28,11.05,73.24,276.26,97625,GHAZIABAD,UTTAR PRADESH,42142,42444,431,4626,3558,24
4607,03-10-2019 23.40,60.28,0,41.37,0,24.24,0,32.19,1,27.95,40.67,101.28,11.08,73.46,276.5,97626,CHENNAI,TAMIL NADU,42143,42445,431,4627,3559,24
4608,03-10-2019 23.45,60.27,0,41.33,0,24.22,0,32.21,1,28.01,40.44,101.28,11.11,73.68,276.73,97627,KAKINADA,ANDHRA PRADESH,42144,42446,431,4628,3560,24
4609,03-10-2019 23.50,60.27,0,41.28,0,24.21,0,32.23,1,28.06,40.21,101.28,11.14,73.9,276.97,97628,NEW DELHI,DELHI,42145,42447,431,4629,3561,24
4610,03-10-2019 23.55,60.26,0,41.24,0,24.19,0,32.25,1,28.12,39.99,101.28,11.17,74.12,277.2,97629,CUTTACK,ODISHA,42146,42448,431,4630,3562,24
4611,03-11-2019 0.00,60.25,0,41.2,0,24.17,0,32.26,1,28.17,39.76,101.28,11.2,74.34,277.44,97630,Kannur,KERALA,42147,42449,431,4631,3563,24
4612,03-11-2019 0.05,60.25,0,41.16,0,24.16,0,32.28,1,28.23,39.53,101.28,11.23,74.55,277.68,97631,JAIPUR,RAJASTHAN,42148,42450,431,4632,3564,24
4613,03-11-2019 0.10,60.24,0,41.11,0,24.14,0,32.3,1,28.28,39.31,101.28,11.26,74.77,277.91,97632,GURUGRAM,HARYANA,42149,42451,431,4633,3565,24
4614,03-11-2019 0.15,60.23,0,41.07,0,24.12,0,32.32,1,28.34,39.08,101.28,11.29,74.99,278.15,97633,HYDERABAD,TELANGANA,42150,42452,431,4634,3566,24
4615,03-11-2019 0.20,60.23,0,41.03,0,24.1,0,32.34,1,28.39,38.85,101.28,11.32,75.21,278.39,97634,KARAIKKUDI,TAMIL NADU,42151,42453,431,4635,3567,24
4616,03-11-2019 0.25,60.22,0,40.99,0,24.09,0,32.36,1,28.45,38.63,101.28,11.35,75.43,278.62,97635,ROURKELA,ODISHA,42152,42454,431,4636,3568,24
4617,03-11-2019 0.30,60.21,0,40.94,0,24.07,0,32.38,1,28.5,38.4,101.28,11.38,75.65,278.86,97636,NEW DELHI,DELHI,42153,42455,431,4637,3569,24
4618,03-11-2019 0.35,60.21,0,40.9,0,24.05,0,32.4,1,28.56,38.17,101.28,11.41,75.87,279.09,97637,HYDERABAD,TELANGANA,42154,42456,431,4638,3570,24
4619,03-11-2019 0.40,60.2,0,40.86,0,24.03,0,32.42,1,28.61,37.95,101.28,11.44,76.08,279.33,97638,AHMEDABAD,Gujarat,42155,42457,431,4639,3571,24
4620,03-11-2019 0.45,60.2,0,40.82,0,24.02,0,32.43,1,28.67,37.72,101.28,11.47,76.3,279.57,97639,INDORE,MADHYA PRADESH,42156,42458,431,4640,3572,24
4621,03-11-2019 0.50,60.19,0,40.78,0,24,0,32.45,1,28.72,37.49,101.28,11.5,76.52,279.8,97640,PUNE,MAHARASHTRA,42157,42459,291,4641,3573,24
4622,03-11-2019 0.55,60.18,0,40.73,0,23.98,0,32.47,1,28.78,37.27,101.28,11.53,76.74,280.04,97641,Navi Mumbai,MAHARASHTRA,42158,42460,291,4642,3574,24
4623,03-11-2019 1.00,60.18,0,40.69,0,23.97,0,32.49,1,28.83,37.04,101.28,11.56,76.96,280.28,97642,BHARUCH,Gujarat,42159,42461,291,4643,3575,24
4624,03-11-2019 1.05,60.17,0,40.65,0,23.95,0,32.51,1,28.89,36.81,101.28,11.59,77.18,280.51,97643,MUMBAI,MAHARASHTRA,42160,42462,650,4644,3576,24
4625,03-11-2019 1.10,60.16,0,40.61,0,23.93,0,32.53,1,28.94,36.59,101.29,11.62,77.4,280.75,97644,ERODE,TAMIL NADU,42161,42463,650,4645,3577,24
4626,03-11-2019 1.15,60.16,0,40.56,0,23.91,0,32.55,1,29,36.36,101.29,11.65,77.61,280.98,97645,MAHINDRA WORLD CITY,TAMIL NADU,42162,42464,650,4646,3578,24
4627,03-11-2019 1.20,60.15,0,40.52,0,23.9,0,32.57,1,29.05,36.13,101.29,11.68,77.83,281.22,97646,MUMBAI,MAHARASHTRA,42163,42465,650,4647,3579,24
4628,03-11-2019 1.25,60.14,0,40.48,0,23.88,0,32.58,1,29.11,35.91,101.29,11.71,78.05,281.46,97647,VERNA,GOA,42164,42466,650,4648,3580,24
4629,03-11-2019 1.30,60.14,0,40.44,0,23.86,0,32.6,1,29.16,35.68,101.29,11.74,78.27,281.69,97648,HARDOI,UTTAR PRADESH,42165,42467,450,4649,3581,24
4630,03-11-2019 1.35,60.13,0,40.39,0,23.84,0,32.62,1,29.22,35.45,101.29,11.77,78.49,281.93,97649,HOWRAH,WEST BENGAL,42166,42468,450,4650,3582,24
4631,03-11-2019 1.40,60.12,0,40.35,0,23.83,0,32.64,1,29.27,35.23,101.29,11.8,78.71,282.17,97650,BELAGAVI,KARNATAKA,42167,42469,450,4651,3583,24
4632,03-11-2019 1.45,60.12,0,40.31,0,23.81,0,32.66,1,29.33,35,101.29,11.83,78.93,282.4,97651,GHAZIABAD,UTTAR PRADESH,42168,42470,450,4652,3584,24
4633,03-11-2019 1.50,60.11,0,40.27,0,23.79,0,32.68,1,29.38,34.77,101.29,11.86,79.14,282.64,97652,BEYPORE,KERALA,42169,42471,450,4653,3585,24
4634,03-11-2019 1.55,60.1,0,40.22,0,23.78,0,32.7,1,29.44,34.55,101.29,11.89,79.36,282.87,97653,VIJAPURA,KARNATAKA,42170,42472,538,4654,3586,24
4635,03-11-2019 2.00,60.1,0,40.18,0,23.76,0,32.72,1,29.49,34.32,101.29,11.92,79.58,283.11,97654,MUMBAI,MAHARASHTRA,42171,42473,538,4655,3587,24
4636,03-11-2019 2.05,60.09,0,40.14,0,23.74,0,32.74,1,29.55,34.09,101.29,11.95,79.8,283.35,97655,NEW DELHI,DELHI,42172,42474,538,4656,3588,24
4637,03-11-2019 2.10,60.08,0,40.1,0,23.72,0,32.75,1,29.6,33.87,101.29,11.98,80.02,283.58,97656,ULLAL,KARNATAKA,42173,42475,538,4657,3589,24
4638,03-11-2019 2.15,60.08,0,40.06,0,23.71,0,32.77,1,29.66,33.64,101.29,12.01,80.24,283.82,97657,OSMANABAD,MAHARASHTRA,42174,42476,538,4658,3590,24
4639,03-11-2019 2.20,60.07,0,40.01,0,23.69,0,32.79,1,29.71,33.41,101.29,12.04,80.46,284.06,97658,COIMBATORE,TAMIL NADU,42175,42477,538,4659,3591,24
4640,03-11-2019 2.25,60.07,0,39.97,0,23.67,0,32.81,1,29.77,33.19,101.29,12.07,80.67,284.29,97659,KOLLAM,KERALA,42176,42478,538,4660,3592,24
4641,03-11-2019 2.30,60.06,0,39.93,0,23.66,0,32.83,1,29.82,32.96,101.29,12.1,80.89,284.53,97660,salem,TAMIL NADU,42177,42479,538,4661,3593,24
4642,03-11-2019 2.35,60.05,0,39.89,0,23.64,0,32.85,1,29.88,32.73,101.29,12.13,81.11,284.76,97661,HYDERABAD,TELANGANA,42178,42480,538,4662,3594,24
4643,03-11-2019 2.40,60.05,0,39.84,0,23.62,0,32.87,1,29.93,32.51,101.29,12.16,81.33,285,97662,"NUVEM.   ( Do not Ring the door bell, call b4 comg",GOA,42179,42481,538,4663,3595,24
4644,03-11-2019 2.45,60.04,0,39.8,0,23.6,0,32.89,1,29.99,32.28,101.29,12.19,81.55,285.24,97663,AHMEDABAD,Gujarat,42180,42482,431,4664,3596,24
4645,03-11-2019 2.50,60.03,0,39.76,0,23.59,0,32.91,1,30.04,32.05,101.29,12.22,81.77,285.47,97664,ULLAL,KARNATAKA,42181,42483,431,4665,3597,24
4646,03-11-2019 2.55,60.03,0,39.72,0,23.57,0,32.92,1,30.1,31.83,101.29,12.25,81.99,285.71,97665,JAMMU,JAMMU & KASHMIR,42182,42484,431,4666,3598,24
4647,03-11-2019 3.00,60.02,0,39.67,0,23.55,0,32.94,1,30.15,31.6,101.3,12.28,82.2,285.94,97666,BENGALURU,KARNATAKA,42183,42485,431,4667,3599,24
4648,03-11-2019 3.05,60.01,0,39.63,0,23.53,0,32.96,1,30.21,31.37,101.3,12.31,82.42,286.18,97667,KANPUR,UTTAR PRADESH,42184,42486,494,4668,3600,24
4649,03-11-2019 3.10,60.01,0,39.59,0,23.52,0,32.98,1,30.26,31.15,101.3,12.34,82.64,286.42,97668,CHAKRADHARPUR,JHARKHAND,42185,42487,494,4669,3601,24
4650,03-11-2019 3.15,60,0,39.55,0,23.5,0,33,1,30.32,30.92,101.3,12.37,82.86,286.65,97669,UJJAIN,MADHYA PRADESH,42186,42488,494,4670,3602,24
4651,03-11-2019 3.20,59.99,0,39.5,0,23.48,0,33.02,1,30.37,30.69,101.3,12.4,83.08,286.89,97670,BENGALURU,KARNATAKA,42187,42489,494,4671,3603,24
4652,03-11-2019 3.25,59.99,0,39.46,0,23.47,0,33.04,1,30.43,30.47,101.3,12.43,83.3,287.13,97671,pathankot,PUNJAB,42188,42490,494,4672,3604,24
4653,03-11-2019 3.30,59.98,0,39.42,0,23.45,0,33.06,1,30.48,30.24,101.3,12.46,83.52,287.36,97672,HYDERABAD,TELANGANA,42189,42491,681,4673,3605,24
4654,03-11-2019 3.35,59.97,0,39.38,0,23.43,0,33.08,1,30.54,30.01,101.3,12.49,83.73,287.6,97673,DARYAPUR BANOSA,MAHARASHTRA,42190,42492,681,4674,3606,24
4655,03-11-2019 3.40,59.97,0,39.34,0,23.41,0,33.09,1,30.59,29.79,101.3,12.52,83.95,287.83,97674,Haldwani,UTTARAKHAND,42191,42493,681,4675,3607,24
4656,03-11-2019 3.45,59.96,0,39.29,0,23.4,0,33.11,1,30.65,29.56,101.3,12.55,84.17,288.07,97675,CHENNAI,TAMIL NADU,42192,42494,681,4676,3608,24
4657,03-11-2019 3.50,59.95,0,39.25,0,23.38,0,33.13,1,30.7,29.33,101.3,12.58,84.39,288.31,97676,PIMPRI CHINCHWAD,MAHARASHTRA,42193,42495,681,4677,3609,24
4658,03-11-2019 3.55,59.95,0,39.21,0,23.36,0,33.15,1,30.76,29.11,101.3,12.61,84.61,288.54,97677,PIMPRI CHINCHWAD,MAHARASHTRA,42194,42496,769,4678,3610,24
4659,03-11-2019 4.00,59.94,0,39.17,0,23.34,0,33.17,1,30.81,28.88,101.3,12.64,84.83,288.78,97678,MUMBAI,MAHARASHTRA,42195,42497,769,4679,3611,24
4660,03-11-2019 4.05,59.93,0,39.12,0,23.33,0,33.19,1,30.87,28.65,101.3,12.67,85.05,289.02,97679,GUNTUR,ANDHRA PRADESH,42196,42498,769,4680,3612,24
4661,03-11-2019 4.10,59.93,0,39.08,0,23.31,0,33.21,1,30.92,28.43,101.3,12.7,85.26,289.25,97680,GUNTUR,ANDHRA PRADESH,42197,42499,769,4681,3613,24
4662,03-11-2019 4.15,59.92,0,39.04,0,23.29,0,33.23,1,30.98,28.2,101.3,12.73,85.48,289.49,97681,NANDYAL,ANDHRA PRADESH,42198,42500,646,4682,3614,24
4663,03-11-2019 4.20,59.92,0,39,0,23.28,0,33.25,1,31.04,27.97,101.3,12.76,85.7,289.72,97682,GURUGRAM,HARYANA,42199,42501,646,4683,3615,24
4664,03-11-2019 4.25,59.91,0,38.95,0,23.26,0,33.26,1,31.09,27.75,101.3,12.79,85.92,289.96,97683,Bellary,KARNATAKA,42200,42502,646,4684,3616,24
4665,03-11-2019 4.30,59.9,0,38.91,0,23.24,0,33.28,1,31.15,27.52,101.3,12.82,86.14,290.2,97684,MANWATH,MAHARASHTRA,42201,42503,646,4685,3617,24
4666,03-11-2019 4.35,59.9,0,38.87,0,23.22,0,33.3,1,31.2,27.29,101.3,12.85,86.36,290.43,97685,HYDERABAD,TELANGANA,42202,42504,646,4686,3618,24
4667,03-11-2019 4.40,59.89,0,38.83,0,23.21,0,33.32,1,31.26,27.07,101.3,12.88,86.58,290.67,97686,PALWAL,HARYANA,42203,42505,944,4687,3619,24
4668,03-11-2019 4.45,59.88,0,38.78,0,23.19,0,33.34,1,31.31,26.84,101.3,12.91,86.79,290.91,97687,THOUBAL,MANIPUR,42204,42506,944,4688,3620,24
4669,03-11-2019 4.50,59.88,0,38.74,0,23.17,0,33.36,1,31.37,26.61,101.3,12.94,87.01,291.14,97688,Shamlaji,Gujarat,42205,42507,944,4689,3621,24
4670,03-11-2019 4.55,59.87,0,38.7,0,23.16,0,33.38,1,31.42,26.39,101.31,12.97,87.23,291.38,97689,PIMPRI CHINCHWAD,MAHARASHTRA,42206,42508,944,4690,3622,24
4671,03-11-2019 5.00,59.86,0,38.66,0,23.14,0,33.4,1,31.48,26.16,101.31,13,87.45,291.61,97690,MUMBAI,MAHARASHTRA,42207,42509,944,4691,3623,24
4672,03-11-2019 5.05,59.86,0,38.62,0,23.12,0,33.42,1,31.53,25.93,101.31,13.03,87.67,291.85,97691,NANDURBAR,MAHARASHTRA,42208,42510,944,4692,3624,24
4673,03-11-2019 5.10,59.85,0,38.57,0,23.1,0,33.43,1,31.59,25.71,101.31,13.06,87.89,292.09,97692,Karur,TAMIL NADU,42209,42511,944,4693,3625,24
4674,03-11-2019 5.15,59.84,0,38.53,0,23.09,0,33.45,1,31.64,25.48,101.31,13.09,88.11,292.32,97693,BIDAR,KARNATAKA,42210,42512,944,4694,3626,24
4675,03-11-2019 5.20,59.84,0,38.49,0,23.07,0,33.47,1,31.7,25.25,101.31,13.12,88.32,292.56,97694,ALWAR,RAJASTHAN,42211,42513,944,4695,3627,24
4676,03-11-2019 5.25,59.83,0,38.45,0,23.05,0,33.49,1,31.75,25.03,101.31,13.15,88.54,292.8,97695,ALWAR,RAJASTHAN,42212,42514,944,4696,3628,24
4677,03-11-2019 5.30,59.82,0,38.4,0,23.03,0,33.51,1,31.81,24.8,101.31,13.18,88.76,293.03,97696,ALWAR,RAJASTHAN,42213,42515,920,4697,3629,24
4678,03-11-2019 5.35,59.82,0,38.36,0,23.02,0,33.53,1,31.86,24.57,101.31,13.21,88.98,293.27,97697,ALWAR,RAJASTHAN,42214,42516,920,4698,3630,24
4679,03-11-2019 5.40,59.81,0,38.32,0,23,0,33.55,1,31.92,24.35,101.31,13.24,89.2,293.5,97698,ALWAR,RAJASTHAN,42215,42517,920,4699,3631,24
4680,03-11-2019 5.45,59.8,0,38.28,0,22.98,0,33.57,1,31.97,24.12,101.31,13.27,89.42,293.74,97699,JAMMU,JAMMU & KASHMIR,42216,42518,920,4700,3632,24
4681,03-11-2019 5.50,59.8,0,38.23,0,22.97,0,33.58,1,32.03,23.89,101.31,13.3,89.64,293.98,97700,PATNA,BIHAR,42217,42519,920,4701,3633,24
4682,03-11-2019 5.55,59.79,0,38.19,0,22.95,0,33.6,1,32.08,23.67,101.31,13.33,89.85,294.21,97701,BENGALURU,KARNATAKA,42218,42520,646,4702,3634,24
4683,03-11-2019 6.00,59.79,0,38.15,0,22.93,0,33.62,1,32.14,23.44,101.31,13.36,90.07,294.45,97702,NAVI MUMBAI,MAHARASHTRA,42219,42521,646,4703,3635,24
4684,03-11-2019 6.05,59.78,0,38.11,0,22.91,0,33.64,1,32.19,23.21,101.31,13.39,90.29,294.69,97703,BENGALURU,KARNATAKA,42220,42522,646,4704,3636,24
4685,03-11-2019 6.10,59.77,0,38.06,0,22.9,0,33.66,1,32.25,22.99,101.31,13.42,90.51,294.92,97704,BENGALURU,KARNATAKA,42221,42523,646,4705,3637,24
4686,03-11-2019 6.15,59.77,0,38.02,0,22.88,0,33.68,1,32.3,22.76,101.31,13.45,90.73,295.16,97705,Kochi,KERALA,42222,42524,646,4706,3638,24
4687,03-11-2019 6.20,59.76,0,37.98,0,22.86,0,33.7,1,32.36,22.53,101.31,13.48,90.95,295.39,97706,LUCKNOW,UTTAR PRADESH,42223,42525,931,4707,3639,24
4688,03-11-2019 6.25,59.75,0,37.94,0,22.84,0,33.72,1,32.41,22.31,101.31,13.51,91.17,295.63,97707,BUTTAYAGUDEM,ANDHRA PRADESH,42224,42526,931,4708,3640,24
4689,03-11-2019 6.30,59.75,0,37.9,0,22.83,0,33.74,1,32.47,22.08,101.31,13.54,91.38,295.87,97708,NEW DELHI,DELHI,42225,42527,931,4709,3641,24
4690,03-11-2019 6.35,59.74,0,37.85,0,22.81,0,33.75,1,32.52,21.85,101.31,13.57,91.6,296.1,97709,NEW DELHI,DELHI,42226,42528,931,4710,3642,24
4691,03-11-2019 6.40,59.73,0,37.81,0,22.79,0,33.77,1,32.58,21.63,101.31,13.6,91.82,296.34,97710,BALAGHAT,MADHYA PRADESH,42227,42529,931,4711,3643,24
4692,03-11-2019 6.45,59.73,0,37.77,0,22.78,0,33.79,1,32.63,21.4,101.32,13.63,92.04,296.57,97711,PUNE,MAHARASHTRA,42228,42530,931,4712,3644,24
